,@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,freq,Frequency,section,Section
1886,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),change-in-stock,Change in  Stock,2011,2011-01-01,7500.599999999999,7500.599999999999,,,,
1887,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),change-in-stock,Change in  Stock,2012,2012-01-01,7467.66,7467.66,,,,
1888,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),change-in-stock,Change in  Stock,2013,2013-01-01,13355.859999999999,13355.859999999999,,,,
1889,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),change-in-stock,Change in  Stock,2014,2014-01-01,12270.9,12270.9,,,,
1890,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),change-in-stock,Change in  Stock,2015,2015-01-01,13958.24,13958.24,,,,
1891,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),change-in-stock,Change in  Stock,2016,2016-01-01,9405.57,9405.57,,,,
1892,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),change-in-stock,Change in  Stock,2017,2017-01-01,11958.1,11958.1,,,,
1893,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),change-in-stock,Change in  Stock,2018,2018-01-01,9650.59,9650.59,,,,
1894,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),change-in-stock,Change in  Stock,2019,2019-01-01,6871.0,6871.0,,,,
1895,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),change-in-stock,Change in  Stock,2020,2020-01-01,10615.0,10615.0,,,,
1896,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),expenditure-on-gross-domestic-product,Expenditure on Gross  Domestic  Product,1970,1970-01-01,NA,,,,,
1897,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),expenditure-on-gross-domestic-product,Expenditure on Gross  Domestic  Product,1971,1971-01-01,NA,,,,,
1898,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),expenditure-on-gross-domestic-product,Expenditure on Gross  Domestic  Product,1972,1972-01-01,NA,,,,,
1899,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),expenditure-on-gross-domestic-product,Expenditure on Gross  Domestic  Product,1973,1973-01-01,24198.0,24198.0,,,,
1900,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),expenditure-on-gross-domestic-product,Expenditure on Gross  Domestic  Product,1974,1974-01-01,32237.0,32237.0,,,,
1901,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),expenditure-on-gross-domestic-product,Expenditure on Gross  Domestic  Product,1975,1975-01-01,40056.0,40056.0,,,,
1902,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),expenditure-on-gross-domestic-product,Expenditure on Gross  Domestic  Product,1976,1976-01-01,55404.0,55404.0,,,,
1903,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),expenditure-on-gross-domestic-product,Expenditure on Gross  Domestic  Product,1977,1977-01-01,161216.0,161216.0,,,,
1904,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),expenditure-on-gross-domestic-product,Expenditure on Gross  Domestic  Product,1978,1978-01-01,164530.0,164530.0,,,,
1905,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),expenditure-on-gross-domestic-product,Expenditure on Gross  Domestic  Product,1979,1979-01-01,225940.0,225940.0,,,,
1906,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),expenditure-on-gross-domestic-product,Expenditure on Gross  Domestic  Product,1980,1980-01-01,261522.0,261522.0,,,,
1907,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),expenditure-on-gross-domestic-product,Expenditure on Gross  Domestic  Product,1981,1981-01-01,272871.0,272871.0,,,,
1908,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),expenditure-on-gross-domestic-product,Expenditure on Gross  Domestic  Product,1982,1982-01-01,375938.0,375938.0,,,,
1909,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),expenditure-on-gross-domestic-product,Expenditure on Gross  Domestic  Product,1983,1983-01-01,547381.0,547381.0,,,,
1910,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),expenditure-on-gross-domestic-product,Expenditure on Gross  Domestic  Product,1984,1984-01-01,623367.3182462669,623367.3182462669,,,,
1911,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),expenditure-on-gross-domestic-product,Expenditure on Gross  Domestic  Product,1985,1985-01-01,525334.0,525334.0,,,,
1912,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),expenditure-on-gross-domestic-product,Expenditure on Gross  Domestic  Product,1998,1998-01-01,446288.0,446288.0,,,,
1913,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),expenditure-on-gross-domestic-product,Expenditure on Gross  Domestic  Product,1999,1999-01-01,421558.0,421558.0,,,,
1914,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),expenditure-on-gross-domestic-product,Expenditure on Gross  Domestic  Product,2000,2000-01-01,376318.0,376318.0,,,,
1915,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),expenditure-on-gross-domestic-product,Expenditure on Gross  Domestic  Product,2001,2001-01-01,322020.0,322020.0,,,,
1916,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),expenditure-on-gross-domestic-product,Expenditure on Gross  Domestic  Product,2002,2002-01-01,320931.0,320931.0,,,,
1917,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),expenditure-on-gross-domestic-product,Expenditure on Gross  Domestic  Product,2003,2003-01-01,330519.0,330519.0,,,,
1918,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),expenditure-on-gross-domestic-product,Expenditure on Gross  Domestic  Product,2004,2004-01-01,357065.0,357065.0,,,,
1919,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),expenditure-on-gross-domestic-product,Expenditure on Gross  Domestic  Product,2005,2005-01-01,440526.0,440526.0,,,,
1920,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),expenditure-on-gross-domestic-product,Expenditure on Gross  Domestic  Product,2006,2006-01-01,495177.0,495177.0,,,,
1921,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),expenditure-on-gross-domestic-product,Expenditure on Gross  Domestic  Product,2007,2007-01-01,513394.0,513394.0,,,,
1922,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),expenditure-on-gross-domestic-product,Expenditure on Gross  Domestic  Product,2008,2008-01-01,497965.0,497965.0,,,,
1923,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),expenditure-on-gross-domestic-product,Expenditure on Gross  Domestic  Product,2009,2009-01-01,506230.0,506230.0,,,,
1924,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),expenditure-on-gross-domestic-product,Expenditure on Gross  Domestic  Product,2010,2010-01-01,536820.0,536820.0,,,,
1925,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),expenditure-on-gross-domestic-product,Expenditure on Gross  Domestic  Product,2011,2011-01-01,594190.6,594190.6,,,,
1926,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),expenditure-on-gross-domestic-product,Expenditure on Gross  Domestic  Product,2012,2012-01-01,621533.6599999999,621533.6599999999,,,,
1927,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),expenditure-on-gross-domestic-product,Expenditure on Gross  Domestic  Product,2013,2013-01-01,550407.86,550407.86,,,,
1928,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),expenditure-on-gross-domestic-product,Expenditure on Gross  Domestic  Product,2014,2014-01-01,606438.9,606438.9,,,,
1929,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),expenditure-on-gross-domestic-product,Expenditure on Gross  Domestic  Product,2015,2015-01-01,710680.9128532138,710680.9128532138,,,,
1930,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),expenditure-on-gross-domestic-product,Expenditure on Gross  Domestic  Product,2016,2016-01-01,690516.4522864497,690516.4522864497,,,,
1931,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),expenditure-on-gross-domestic-product,Expenditure on Gross  Domestic  Product,2017,2017-01-01,711022.1979068714,711022.1979068714,,,,
1932,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),expenditure-on-gross-domestic-product,Expenditure on Gross  Domestic  Product,2018,2018-01-01,809278.8789936726,809278.8789936726,,,,
1933,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),expenditure-on-gross-domestic-product,Expenditure on Gross  Domestic  Product,2019,2019-01-01,970283.0,970283.0,,,,
1934,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),expenditure-on-gross-domestic-product,Expenditure on Gross  Domestic  Product,2020,2020-01-01,1230771.0,1230771.0,,,,
1935,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),exports-of-goods-services,Exports of Goods &  Services,1970,1970-01-01,NA,,,,,
1936,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),exports-of-goods-services,Exports of Goods &  Services,1971,1971-01-01,NA,,,,,
1937,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),exports-of-goods-services,Exports of Goods &  Services,1972,1972-01-01,NA,,,,,
1938,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),exports-of-goods-services,Exports of Goods &  Services,1973,1973-01-01,12293.0,12293.0,,,,
1939,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),exports-of-goods-services,Exports of Goods &  Services,1974,1974-01-01,17403.0,17403.0,,,,
1940,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),exports-of-goods-services,Exports of Goods &  Services,1975,1975-01-01,24668.0,24668.0,,,,
1941,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),exports-of-goods-services,Exports of Goods &  Services,1976,1976-01-01,55240.0,55240.0,,,,
1942,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),exports-of-goods-services,Exports of Goods &  Services,1977,1977-01-01,101463.0,101463.0,,,,
1943,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),exports-of-goods-services,Exports of Goods &  Services,1978,1978-01-01,120656.0,120656.0,,,,
1944,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),exports-of-goods-services,Exports of Goods &  Services,1979,1979-01-01,134953.0,134953.0,,,,
1945,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),exports-of-goods-services,Exports of Goods &  Services,1980,1980-01-01,144917.0,144917.0,,,,
1946,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),exports-of-goods-services,Exports of Goods &  Services,1981,1981-01-01,134571.0,134571.0,,,,
1947,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),exports-of-goods-services,Exports of Goods &  Services,1982,1982-01-01,206226.0,206226.0,,,,
1948,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),exports-of-goods-services,Exports of Goods &  Services,1983,1983-01-01,347345.0,347345.0,,,,
1949,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),exports-of-goods-services,Exports of Goods &  Services,1984,1984-01-01,391591.0,391591.0,,,,
1950,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),exports-of-goods-services,Exports of Goods &  Services,1985,1985-01-01,266511.0,266511.0,,,,
1951,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),exports-of-goods-services,Exports of Goods &  Services,1998,1998-01-01,171681.0,171681.0,,,,
1952,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),exports-of-goods-services,Exports of Goods &  Services,1999,1999-01-01,145530.0,145530.0,,,,
1953,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),exports-of-goods-services,Exports of Goods &  Services,2000,2000-01-01,113163.0,113163.0,,,,
1954,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),exports-of-goods-services,Exports of Goods &  Services,2001,2001-01-01,85989.0,85989.0,,,,
1955,annual,SAMA,EGDP1,Expenditure on Gross Domestic Product (at purchasers' values at current prices) (million riyals),exports-of-goods-services,Exports of Goods &  Services,2002,2002-01-01,99045.0,99045.0,,,,
