,@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,FREQ,REF_AREA,ADJUSTMENT,BS_REP_SECTOR,BS_ITEM,MATURITY_ORIG,DATA_TYPE,COUNT_AREA,BS_COUNT_SECTOR,CURRENCY_TRANS,BS_SUFFIX,Frequency code list,Area code list,Adjustment indicator code list,Balance sheet reference sector breakdown,Balance sheet item,Original maturity,Data Type,Counterpart geo area,Balance sheet counterpart sector,Currency code list,Suffix
227,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M20.A.1.U2.2300.Z01.E,"France monetary agregates, M2 [stocks]",1988-12,1988-12-01,510402.0,510402.0,M,FR,N,V,M20,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M2,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
228,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M20.A.1.U2.2300.Z01.E,"France monetary agregates, M2 [stocks]",1989-01,1989-01-01,501524.0,501524.0,M,FR,N,V,M20,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M2,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
229,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M20.A.1.U2.2300.Z01.E,"France monetary agregates, M2 [stocks]",1989-02,1989-02-01,492418.0,492418.0,M,FR,N,V,M20,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M2,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
230,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M20.A.1.U2.2300.Z01.E,"France monetary agregates, M2 [stocks]",1989-03,1989-03-01,493901.0,493901.0,M,FR,N,V,M20,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M2,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
231,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M20.A.1.U2.2300.Z01.E,"France monetary agregates, M2 [stocks]",1989-04,1989-04-01,500776.0,500776.0,M,FR,N,V,M20,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M2,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
232,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M20.A.1.U2.2300.Z01.E,"France monetary agregates, M2 [stocks]",1989-05,1989-05-01,495839.0,495839.0,M,FR,N,V,M20,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M2,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
233,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M20.A.1.U2.2300.Z01.E,"France monetary agregates, M2 [stocks]",1989-06,1989-06-01,505163.0,505163.0,M,FR,N,V,M20,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M2,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
234,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M20.A.1.U2.2300.Z01.E,"France monetary agregates, M2 [stocks]",1989-07,1989-07-01,513256.0,513256.0,M,FR,N,V,M20,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M2,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
235,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M20.A.1.U2.2300.Z01.E,"France monetary agregates, M2 [stocks]",1989-08,1989-08-01,505904.0,505904.0,M,FR,N,V,M20,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M2,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
236,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M20.A.1.U2.2300.Z01.E,"France monetary agregates, M2 [stocks]",1989-09,1989-09-01,513693.0,513693.0,M,FR,N,V,M20,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M2,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
237,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M20.A.1.U2.2300.Z01.E,"France monetary agregates, M2 [stocks]",1989-10,1989-10-01,517002.0,517002.0,M,FR,N,V,M20,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M2,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
238,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M20.A.1.U2.2300.Z01.E,"France monetary agregates, M2 [stocks]",1989-11,1989-11-01,512605.0,512605.0,M,FR,N,V,M20,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M2,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
239,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M20.A.1.U2.2300.Z01.E,"France monetary agregates, M2 [stocks]",1989-12,1989-12-01,538592.0,538592.0,M,FR,N,V,M20,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M2,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
240,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M20.A.1.U2.2300.Z01.E,"France monetary agregates, M2 [stocks]",1990-01,1990-01-01,527792.0,527792.0,M,FR,N,V,M20,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M2,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
241,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M20.A.1.U2.2300.Z01.E,"France monetary agregates, M2 [stocks]",1990-02,1990-02-01,511545.0,511545.0,M,FR,N,V,M20,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M2,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
242,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M20.A.1.U2.2300.Z01.E,"France monetary agregates, M2 [stocks]",1990-03,1990-03-01,513189.0,513189.0,M,FR,N,V,M20,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M2,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
243,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M20.A.1.U2.2300.Z01.E,"France monetary agregates, M2 [stocks]",1990-04,1990-04-01,513420.0,513420.0,M,FR,N,V,M20,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M2,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
244,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M20.A.1.U2.2300.Z01.E,"France monetary agregates, M2 [stocks]",1990-05,1990-05-01,506202.0,506202.0,M,FR,N,V,M20,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M2,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
245,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M20.A.1.U2.2300.Z01.E,"France monetary agregates, M2 [stocks]",1990-06,1990-06-01,519238.0,519238.0,M,FR,N,V,M20,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M2,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
246,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M20.A.1.U2.2300.Z01.E,"France monetary agregates, M2 [stocks]",1990-07,1990-07-01,519726.0,519726.0,M,FR,N,V,M20,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M2,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
247,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M20.A.1.U2.2300.Z01.E,"France monetary agregates, M2 [stocks]",1990-08,1990-08-01,509487.0,509487.0,M,FR,N,V,M20,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M2,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
248,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M20.A.1.U2.2300.Z01.E,"France monetary agregates, M2 [stocks]",1990-09,1990-09-01,520560.0,520560.0,M,FR,N,V,M20,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M2,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
249,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M20.A.1.U2.2300.Z01.E,"France monetary agregates, M2 [stocks]",1990-10,1990-10-01,516405.0,516405.0,M,FR,N,V,M20,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M2,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
250,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M20.A.1.U2.2300.Z01.E,"France monetary agregates, M2 [stocks]",1990-11,1990-11-01,510168.0,510168.0,M,FR,N,V,M20,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M2,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
