,@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,LOCATION,SUBJECT,MEASURE,FREQUENCY,Country,Subject,Measure,Frequency
5556,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,2012,2012-01-01,107.625680872161,107.625680872161,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5557,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,2013,2013-01-01,113.529623888088,113.529623888088,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5558,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,2014,2014-01-01,112.247870470278,112.247870470278,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5559,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,2015,2015-01-01,100.0,100.0,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5560,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,2016,2016-01-01,87.0866178287538,87.0866178287538,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5561,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,2017,2017-01-01,89.1588975504206,89.1588975504206,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5562,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,2018,2018-01-01,89.3450416347086,89.3450416347086,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5563,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,2019,2019-01-01,92.0456272992586,92.0456272992586,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5564,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,2020,2020-01-01,85.024673249149,85.024673249149,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5565,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,2021,2021-01-01,89.9513528212795,89.9513528212795,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5566,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,2022,2022-01-01,94.4300374104362,94.4300374104362,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5567,annual,OECD,MEI,Main Economic Indicators Publication,MEX.CCRETT01.IXOB.A,Mexico – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,2023,2023-01-01,109.959452359227,109.959452359227,MEX,CCRETT01,IXOB,A,Mexico,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5568,annual,OECD,MEI,Main Economic Indicators Publication,MEX.IRLTLT01.ST.A,"Mexico – Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark) – Level, rate or national currency – Annual",2002,2002-01-01,10.125,10.125,MEX,IRLTLT01,ST,A,Mexico,Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark),"Level, rate or national currency",Annual
5569,annual,OECD,MEI,Main Economic Indicators Publication,MEX.IRLTLT01.ST.A,"Mexico – Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark) – Level, rate or national currency – Annual",2003,2003-01-01,8.98166666666667,8.98166666666667,MEX,IRLTLT01,ST,A,Mexico,Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark),"Level, rate or national currency",Annual
5570,annual,OECD,MEI,Main Economic Indicators Publication,MEX.IRLTLT01.ST.A,"Mexico – Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark) – Level, rate or national currency – Annual",2004,2004-01-01,9.53833333333334,9.53833333333334,MEX,IRLTLT01,ST,A,Mexico,Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark),"Level, rate or national currency",Annual
5571,annual,OECD,MEI,Main Economic Indicators Publication,MEX.IRLTLT01.ST.A,"Mexico – Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark) – Level, rate or national currency – Annual",2005,2005-01-01,9.4175,9.4175,MEX,IRLTLT01,ST,A,Mexico,Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark),"Level, rate or national currency",Annual
5572,annual,OECD,MEI,Main Economic Indicators Publication,MEX.IRLTLT01.ST.A,"Mexico – Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark) – Level, rate or national currency – Annual",2006,2006-01-01,8.38833333333334,8.38833333333334,MEX,IRLTLT01,ST,A,Mexico,Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark),"Level, rate or national currency",Annual
5573,annual,OECD,MEI,Main Economic Indicators Publication,MEX.IRLTLT01.ST.A,"Mexico – Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark) – Level, rate or national currency – Annual",2023,2023-01-01,9.24375,9.24375,MEX,IRLTLT01,ST,A,Mexico,Interest Rates > Long-term government bond yields > 10-year > Main (including benchmark),"Level, rate or national currency",Annual
5574,annual,OECD,MEI,Main Economic Indicators Publication,NLD.CCRETT01.IXOB.A,Netherlands – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1970,1970-01-01,93.6825046083729,93.6825046083729,NLD,CCRETT01,IXOB,A,Netherlands,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5575,annual,OECD,MEI,Main Economic Indicators Publication,NLD.CCRETT01.IXOB.A,Netherlands – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1971,1971-01-01,96.382036667346,96.382036667346,NLD,CCRETT01,IXOB,A,Netherlands,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5576,annual,OECD,MEI,Main Economic Indicators Publication,NLD.CCRETT01.IXOB.A,Netherlands – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1972,1972-01-01,99.7524123135704,99.7524123135704,NLD,CCRETT01,IXOB,A,Netherlands,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5577,annual,OECD,MEI,Main Economic Indicators Publication,NLD.CCRETT01.IXOB.A,Netherlands – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1973,1973-01-01,102.747878377805,102.747878377805,NLD,CCRETT01,IXOB,A,Netherlands,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5578,annual,OECD,MEI,Main Economic Indicators Publication,NLD.CCRETT01.IXOB.A,Netherlands – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1974,1974-01-01,105.517608033915,105.517608033915,NLD,CCRETT01,IXOB,A,Netherlands,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5579,annual,OECD,MEI,Main Economic Indicators Publication,NLD.CCRETT01.IXOB.A,Netherlands – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1975,1975-01-01,107.649598870887,107.649598870887,NLD,CCRETT01,IXOB,A,Netherlands,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5580,annual,OECD,MEI,Main Economic Indicators Publication,NLD.CCRETT01.IXOB.A,Netherlands – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1976,1976-01-01,110.699111691675,110.699111691675,NLD,CCRETT01,IXOB,A,Netherlands,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5581,annual,OECD,MEI,Main Economic Indicators Publication,NLD.CCRETT01.IXOB.A,Netherlands – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1977,1977-01-01,114.012873443458,114.012873443458,NLD,CCRETT01,IXOB,A,Netherlands,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5582,annual,OECD,MEI,Main Economic Indicators Publication,NLD.CCRETT01.IXOB.A,Netherlands – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1978,1978-01-01,114.583938788676,114.583938788676,NLD,CCRETT01,IXOB,A,Netherlands,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5583,annual,OECD,MEI,Main Economic Indicators Publication,NLD.CCRETT01.IXOB.A,Netherlands – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1979,1979-01-01,112.982247105763,112.982247105763,NLD,CCRETT01,IXOB,A,Netherlands,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5584,annual,OECD,MEI,Main Economic Indicators Publication,NLD.CCRETT01.IXOB.A,Netherlands – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1980,1980-01-01,109.60701151404,109.60701151404,NLD,CCRETT01,IXOB,A,Netherlands,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5585,annual,OECD,MEI,Main Economic Indicators Publication,NLD.CCRETT01.IXOB.A,Netherlands – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1981,1981-01-01,102.203790401542,102.203790401542,NLD,CCRETT01,IXOB,A,Netherlands,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5586,annual,OECD,MEI,Main Economic Indicators Publication,NLD.CCRETT01.IXOB.A,Netherlands – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1982,1982-01-01,105.359760120263,105.359760120263,NLD,CCRETT01,IXOB,A,Netherlands,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5587,annual,OECD,MEI,Main Economic Indicators Publication,NLD.CCRETT01.IXOB.A,Netherlands – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1983,1983-01-01,104.373985951051,104.373985951051,NLD,CCRETT01,IXOB,A,Netherlands,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5588,annual,OECD,MEI,Main Economic Indicators Publication,NLD.CCRETT01.IXOB.A,Netherlands – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1984,1984-01-01,100.866087883467,100.866087883467,NLD,CCRETT01,IXOB,A,Netherlands,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5589,annual,OECD,MEI,Main Economic Indicators Publication,NLD.CCRETT01.IXOB.A,Netherlands – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1985,1985-01-01,99.0534530040283,99.0534530040283,NLD,CCRETT01,IXOB,A,Netherlands,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5590,annual,OECD,MEI,Main Economic Indicators Publication,NLD.CCRETT01.IXOB.A,Netherlands – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1986,1986-01-01,106.006958354682,106.006958354682,NLD,CCRETT01,IXOB,A,Netherlands,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5591,annual,OECD,MEI,Main Economic Indicators Publication,NLD.CCRETT01.IXOB.A,Netherlands – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1987,1987-01-01,108.223928167859,108.223928167859,NLD,CCRETT01,IXOB,A,Netherlands,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5592,annual,OECD,MEI,Main Economic Indicators Publication,NLD.CCRETT01.IXOB.A,Netherlands – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1988,1988-01-01,105.578077936027,105.578077936027,NLD,CCRETT01,IXOB,A,Netherlands,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5593,annual,OECD,MEI,Main Economic Indicators Publication,NLD.CCRETT01.IXOB.A,Netherlands – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1989,1989-01-01,101.001529747777,101.001529747777,NLD,CCRETT01,IXOB,A,Netherlands,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5594,annual,OECD,MEI,Main Economic Indicators Publication,NLD.CCRETT01.IXOB.A,Netherlands – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1990,1990-01-01,103.252013317144,103.252013317144,NLD,CCRETT01,IXOB,A,Netherlands,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5595,annual,OECD,MEI,Main Economic Indicators Publication,NLD.CCRETT01.IXOB.A,Netherlands – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1991,1991-01-01,100.986256121047,100.986256121047,NLD,CCRETT01,IXOB,A,Netherlands,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
5596,annual,OECD,MEI,Main Economic Indicators Publication,NLD.CCRETT01.IXOB.A,Netherlands – Currency Conversions > Real effective exchange rates > Overall Economy > CPI – Index 2015=100 – Annual,1992,1992-01-01,102.699445671229,102.699445671229,NLD,CCRETT01,IXOB,A,Netherlands,Currency Conversions > Real effective exchange rates > Overall Economy > CPI,Index 2015=100,Annual
